interval_from,interval_to,eobrowserStats_B0_min,eobrowserStats_B0_max,eobrowserStats_B0_mean,eobrowserStats_B0_stDev,eobrowserStats_B0_sampleCount,eobrowserStats_B0_noDataCount,land_type
2023-03-01,2023-03-02,307.2300109863281,307.2300109863281,307.2300109863281,0.0,65536,0,103.0
2023-03-01,2023-03-02,308.8800048828125,308.8800048828125,308.8800048828125,0.0,65536,0,103.0
2023-03-01,2023-03-02,309.0799865722656,309.0799865722656,309.0799865722656,0.0,65536,0,103.0
2023-03-01,2023-03-02,305.45001220703125,305.45001220703125,305.45001220703125,0.0,65536,0,103.0
2023-03-01,2023-03-02,303.7200012207031,303.7200012207031,303.7200012207031,0.0,65536,0,103.0
2023-03-01,2023-03-02,304.989990234375,304.989990234375,304.989990234375,0.0,65536,0,103.0
2023-03-01,2023-03-02,309.7300109863281,309.7300109863281,309.7300109863281,0.0,65536,0,103.0
2023-03-01,2023-03-02,305.8900146484375,305.8900146484375,305.8900146484375,0.0,65536,0,103.0
2023-03-01,2023-03-02,307.7900085449219,307.7900085449219,307.7900085449219,0.0,65536,0,103.0
2023-03-01,2023-03-02,306.17999267578125,306.17999267578125,306.17999267578125,0.0,65536,0,103.0
2023-03-01,2023-03-02,307.3500061035156,307.3500061035156,307.3500061035156,0.0,65536,0,103.0
2023-03-01,2023-03-02,303.6400146484375,303.6400146484375,303.6400146484375,0.0,65536,0,103.0
2023-03-01,2023-03-02,309.5299987792969,309.5299987792969,309.5299987792969,0.0,65536,0,103.0
2023-03-01,2023-03-02,309.29998779296875,309.29998779296875,309.29998779296875,0.0,65536,0,103.0
2023-03-01,2023-03-02,302.010009765625,302.010009765625,302.010009765625,0.0,65536,0,103.0
2023-03-01,2023-03-02,304.739990234375,304.739990234375,304.739990234375,0.0,65536,0,103.0
2023-03-01,2023-03-02,304.2699890136719,304.2699890136719,304.2699890136719,0.0,65536,0,103.0
2023-03-01,2023-03-02,306.7699890136719,306.7699890136719,306.7699890136719,0.0,65536,0,103.0
2023-03-01,2023-03-02,309.1300048828125,309.1300048828125,309.1300048828125,0.0,65536,0,103.0
2023-03-01,2023-03-02,306.75,306.75,306.75,0.0,65536,0,103.0
2023-03-01,2023-03-02,305.69000244140625,305.69000244140625,305.69000244140625,0.0,65536,0,103.0
2023-03-01,2023-03-02,306.70001220703125,306.70001220703125,306.70001220703125,0.0,65536,0,103.0
2023-03-01,2023-03-02,308.1000061035156,308.1000061035156,308.1000061035156,0.0,65536,0,103.0
2023-03-01,2023-03-02,306.8699951171875,306.8699951171875,306.8699951171875,0.0,65536,0,103.0
2023-03-01,2023-03-02,310.92999267578125,310.92999267578125,310.92999267578125,0.0,65536,0,103.0
2023-03-01,2023-03-02,308.6099853515625,308.6099853515625,308.6099853515625,0.0,65536,0,103.0
2023-03-01,2023-03-02,303.1700134277344,303.1700134277344,303.1700134277344,0.0,65536,0,103.0
2023-03-01,2023-03-02,304.6400146484375,304.6400146484375,304.6400146484375,0.0,65536,0,104.0
2023-03-01,2023-03-02,307.0199890136719,307.0199890136719,307.0199890136719,0.0,65536,0,104.0
2023-03-01,2023-03-02,304.4100036621094,304.4100036621094,304.4100036621094,0.0,65536,0,104.0
2023-03-01,2023-03-02,302.3299865722656,302.3299865722656,302.3299865722656,0.0,65536,0,104.0
2023-03-01,2023-03-02,301.8699951171875,301.8699951171875,301.8699951171875,0.0,65536,0,104.0
2023-03-01,2023-03-02,301.7099914550781,301.7099914550781,301.7099914550781,0.0,65536,0,104.0
2023-03-01,2023-03-02,306.7900085449219,306.7900085449219,306.7900085449219,0.0,65536,0,104.0
2023-03-01,2023-03-02,303.4200134277344,303.4200134277344,303.4200134277344,0.0,65536,0,104.0
2023-03-01,2023-03-02,305.70001220703125,305.70001220703125,305.70001220703125,0.0,65536,0,104.0
2023-03-01,2023-03-02,303.6400146484375,303.6400146484375,303.6400146484375,0.0,65536,0,104.0
2023-03-01,2023-03-02,298.82000732421875,298.82000732421875,298.82000732421875,0.0,65536,0,104.0
2023-03-01,2023-03-02,303.739990234375,303.739990234375,303.739990234375,0.0,65536,0,104.0
2023-03-01,2023-03-02,305.07000732421875,305.07000732421875,305.07000732421875,0.0,65536,0,104.0
2023-03-01,2023-03-02,301.1700134277344,301.1700134277344,301.1700134277344,0.0,65536,0,104.0
2023-03-01,2023-03-02,305.6400146484375,305.6400146484375,305.6400146484375,0.0,65536,0,104.0
2023-03-01,2023-03-02,306.8800048828125,306.8800048828125,306.8800048828125,0.0,65536,0,104.0
2023-03-01,2023-03-02,302.44000244140625,302.44000244140625,302.44000244140625,0.0,65536,0,104.0
2023-03-01,2023-03-02,311.1300048828125,311.1300048828125,311.1300048828125,0.0,65536,0,104.0
2023-03-01,2023-03-02,302.44000244140625,303.32000732421875,302.7115664482126,0.40648572200347094,65536,0,104.0
2023-03-01,2023-03-02,305.45001220703125,307.1199951171875,306.16105961799866,0.8257412451756022,65536,0,104.0
2023-03-01,2023-03-02,302.9200134277344,302.9200134277344,302.9200134277344,0.0,65536,0,104.0
2023-03-01,2023-03-02,304.07000732421875,304.07000732421875,304.07000732421875,0.0,65536,0,104.0
2023-03-01,2023-03-02,304.2900085449219,304.2900085449219,304.2900085449219,0.0,65536,0,104.0
2023-03-01,2023-03-02,301.9100036621094,301.9100036621094,301.9100036621094,0.0,65536,0,104.0
2023-03-01,2023-03-02,304.7200012207031,304.7200012207031,304.7200012207031,0.0,65536,0,104.0
2023-03-01,2023-03-02,305.3500061035156,305.3500061035156,305.3500061035156,0.0,65536,0,104.0
2023-03-01,2023-03-02,305.3999938964844,305.3999938964844,305.3999938964844,0.0,65536,0,104.0
2023-03-01,2023-03-02,303.7900085449219,303.7900085449219,303.7900085449219,0.0,65536,0,104.0
2023-03-01,2023-03-02,305.54998779296875,305.54998779296875,305.54998779296875,0.0,65536,0,104.0
2023-03-01,2023-03-02,310.3500061035156,310.3500061035156,310.3500061035156,0.0,65536,0,104.0
2023-03-01,2023-03-02,304.989990234375,304.989990234375,304.989990234375,0.0,65536,0,104.0
2023-03-01,2023-03-02,307.94000244140625,307.94000244140625,307.94000244140625,0.0,65536,0,104.0
2023-03-01,2023-03-02,305.4700012207031,305.4700012207031,305.4700012207031,0.0,65536,0,104.0
2023-03-01,2023-03-02,308.510009765625,308.510009765625,308.510009765625,0.0,65536,0,104.0
2023-03-01,2023-03-02,308.07000732421875,308.07000732421875,308.07000732421875,0.0,65536,0,104.0
2023-03-01,2023-03-02,305.2300109863281,305.2300109863281,305.2300109863281,0.0,65536,0,104.0
2023-03-01,2023-03-02,305.0199890136719,305.0199890136719,305.0199890136719,0.0,65536,0,104.0
2023-03-01,2023-03-02,309.5400085449219,309.5400085449219,309.5400085449219,0.0,65536,0,104.0
2023-03-01,2023-03-02,306.2699890136719,306.2699890136719,306.2699890136719,0.0,65536,0,104.0
2023-03-01,2023-03-02,301.7099914550781,301.7099914550781,301.7099914550781,0.0,65536,0,104.0
2023-03-01,2023-03-02,304.6700134277344,304.6700134277344,304.6700134277344,0.0,65536,0,104.0
2023-03-01,2023-03-02,306.8500061035156,306.8500061035156,306.8500061035156,0.0,65536,0,104.0
2023-03-01,2023-03-02,304.8900146484375,304.8900146484375,304.8900146484375,0.0,65536,0,104.0
2023-03-01,2023-03-02,305.6199951171875,305.6199951171875,305.6199951171875,0.0,65536,0,104.0
2023-03-01,2023-03-02,305.42999267578125,305.42999267578125,305.42999267578125,0.0,65536,0,104.0
2023-03-01,2023-03-02,305.3399963378906,305.3399963378906,305.3399963378906,0.0,65536,0,104.0
2023-03-01,2023-03-02,306.29998779296875,306.29998779296875,306.29998779296875,0.0,65536,0,104.0
2023-03-01,2023-03-02,305.95001220703125,305.95001220703125,305.95001220703125,0.0,65536,0,104.0
2023-03-01,2023-03-02,307.45001220703125,307.45001220703125,307.45001220703125,0.0,65536,0,104.0
2023-03-01,2023-03-02,302.55999755859375,302.55999755859375,302.55999755859375,0.0,65536,0,104.0
2023-03-01,2023-03-02,303.5899963378906,303.5899963378906,303.5899963378906,0.0,65536,0,104.0
2023-03-01,2023-03-02,303.8900146484375,303.8900146484375,303.8900146484375,0.0,65536,0,104.0
2023-03-01,2023-03-02,301.0799865722656,301.0799865722656,301.0799865722656,0.0,65536,0,104.0
2023-03-01,2023-03-02,303.5299987792969,303.5299987792969,303.5299987792969,0.0,65536,0,104.0
2023-03-01,2023-03-02,301.3299865722656,301.3299865722656,301.3299865722656,0.0,65536,0,104.0
2023-03-01,2023-03-02,305.1600036621094,305.1600036621094,305.1600036621094,0.0,65536,0,104.0
2023-03-01,2023-03-02,302.5199890136719,302.5199890136719,302.5199890136719,0.0,65536,0,104.0
2023-03-01,2023-03-02,302.9700012207031,302.9700012207031,302.9700012207031,0.0,65536,0,104.0
2023-03-01,2023-03-02,305.54998779296875,305.54998779296875,305.54998779296875,0.0,65536,0,104.0
2023-03-01,2023-03-02,303.3699951171875,303.3699951171875,303.3699951171875,0.0,65536,0,104.0
2023-03-01,2023-03-02,302.010009765625,302.010009765625,302.010009765625,0.0,65536,0,104.0
2023-03-01,2023-03-02,304.05999755859375,304.05999755859375,304.05999755859375,0.0,65536,0,104.0
2023-03-01,2023-03-02,305.3699951171875,305.3699951171875,305.3699951171875,0.0,65536,0,104.0
2023-03-01,2023-03-02,304.1099853515625,304.1099853515625,304.1099853515625,0.0,65536,0,104.0
2023-03-01,2023-03-02,306.9200134277344,306.9200134277344,306.9200134277344,0.0,65536,0,104.0
2023-03-01,2023-03-02,306.3999938964844,306.3999938964844,306.3999938964844,0.0,65536,0,104.0
2023-03-01,2023-03-02,309.7300109863281,309.7300109863281,309.7300109863281,0.0,65536,0,104.0
2023-03-01,2023-03-02,305.010009765625,305.010009765625,305.010009765625,0.0,65536,0,104.0
2023-03-01,2023-03-02,305.0199890136719,305.0199890136719,305.0199890136719,0.0,65536,0,104.0
2023-03-01,2023-03-02,302.67999267578125,302.67999267578125,302.67999267578125,0.0,65536,0,104.0
2023-03-01,2023-03-02,305.6199951171875,305.6199951171875,305.6199951171875,0.0,65536,0,104.0
2023-03-01,2023-03-02,304.9100036621094,304.9100036621094,304.9100036621094,0.0,65536,0,104.0
2023-03-01,2023-03-02,305.3699951171875,305.3699951171875,305.3699951171875,0.0,65536,0,104.0
2023-03-01,2023-03-02,307.5799865722656,307.5799865722656,307.5799865722656,0.0,65536,0,104.0
2023-03-01,2023-03-02,310.17999267578125,310.17999267578125,310.17999267578125,0.0,65536,0,104.0
2023-03-01,2023-03-02,305.010009765625,305.010009765625,305.010009765625,0.0,65536,0,104.0
2023-03-01,2023-03-02,303.69000244140625,303.69000244140625,303.69000244140625,0.0,65536,0,104.0
2023-03-01,2023-03-02,306.4800109863281,306.4800109863281,306.4800109863281,0.0,65536,0,104.0
2023-03-01,2023-03-02,306.0899963378906,306.0899963378906,306.0899963378906,0.0,65536,0,104.0
2023-03-01,2023-03-02,304.92999267578125,304.92999267578125,304.92999267578125,0.0,65536,0,104.0
2023-03-01,2023-03-02,306.0799865722656,306.0799865722656,306.0799865722656,0.0,65536,0,104.0
2023-03-01,2023-03-02,305.8800048828125,305.8800048828125,305.8800048828125,0.0,65536,0,104.0
2023-03-01,2023-03-02,305.3299865722656,305.3299865722656,305.3299865722656,0.0,65536,0,104.0
2023-03-01,2023-03-02,304.510009765625,304.510009765625,304.510009765625,0.0,65536,0,104.0
2023-03-01,2023-03-02,306.2799987792969,306.2799987792969,306.2799987792969,0.0,65536,0,104.0
2023-03-01,2023-03-02,303.2699890136719,303.2699890136719,303.2699890136719,0.0,65536,0,104.0
2023-03-01,2023-03-02,306.7900085449219,306.7900085449219,306.7900085449219,0.0,65536,0,104.0
2023-03-01,2023-03-02,304.5199890136719,304.5199890136719,304.5199890136719,0.0,65536,0,104.0
2023-03-01,2023-03-02,304.05999755859375,304.05999755859375,304.05999755859375,0.0,65536,0,104.0
2023-03-01,2023-03-02,304.4200134277344,304.4200134277344,304.4200134277344,0.0,65536,0,104.0
2023-03-01,2023-03-02,304.010009765625,304.010009765625,304.010009765625,0.0,65536,0,104.0
2023-03-01,2023-03-02,303.44000244140625,303.44000244140625,303.44000244140625,0.0,65536,0,104.0
2023-03-01,2023-03-02,303.17999267578125,303.17999267578125,303.17999267578125,0.0,65536,0,104.0
2023-03-01,2023-03-02,302.260009765625,302.260009765625,302.260009765625,0.0,65536,0,104.0
2023-03-01,2023-03-02,307.3299865722656,307.3299865722656,307.3299865722656,0.0,65536,0,104.0
2023-03-01,2023-03-02,313.1499938964844,313.1499938964844,313.1499938964844,0.0,65536,0,104.0
2023-03-01,2023-03-02,306.3800048828125,306.3800048828125,306.3800048828125,0.0,65536,0,104.0
2023-03-01,2023-03-02,305.489990234375,305.489990234375,305.489990234375,0.0,65536,0,104.0
2023-03-01,2023-03-02,301.510009765625,301.510009765625,301.510009765625,0.0,65536,0,104.0
2023-03-01,2023-03-02,304.5199890136719,304.5199890136719,304.5199890136719,0.0,65536,0,104.0
2023-03-01,2023-03-02,301.5299987792969,301.5299987792969,301.5299987792969,0.0,65536,0,105.0
2023-03-01,2023-03-02,303.0199890136719,303.0199890136719,303.0199890136719,0.0,65536,0,105.0
2023-03-01,2023-03-02,300.9599914550781,300.9599914550781,300.9599914550781,0.0,65536,0,105.0
2023-03-01,2023-03-02,303.010009765625,303.3699951171875,303.19000244140733,0.17999267578125286,65536,0,105.0
2023-03-01,2023-03-02,302.94000244140625,302.94000244140625,302.94000244140625,0.0,65536,0,105.0
2023-03-01,2023-03-02,306.3699951171875,306.3699951171875,306.3699951171875,0.0,65536,0,105.0
2023-03-01,2023-03-02,306.6400146484375,306.6400146484375,306.6400146484375,0.0,65536,0,105.0
2023-03-01,2023-03-02,303.19000244140625,303.19000244140625,303.19000244140625,0.0,65536,0,105.0
2023-03-01,2023-03-02,301.30999755859375,301.30999755859375,301.30999755859375,0.0,65536,0,105.0
2023-03-01,2023-03-02,301.7200012207031,301.7200012207031,301.7200012207031,0.0,65536,0,105.0
2023-03-01,2023-03-02,302.2900085449219,302.2900085449219,302.2900085449219,0.0,65536,0,105.0
2023-03-01,2023-03-02,300.510009765625,300.510009765625,300.510009765625,0.0,65536,0,105.0
2023-03-01,2023-03-02,304.0799865722656,304.0799865722656,304.0799865722656,0.0,65536,0,105.0
2023-03-01,2023-03-02,304.9599914550781,304.9599914550781,304.9599914550781,0.0,65536,0,105.0
2023-03-01,2023-03-02,305.3399963378906,305.3399963378906,305.3399963378906,0.0,65536,0,105.0
2023-03-01,2023-03-02,301.2300109863281,301.2300109863281,301.2300109863281,0.0,65536,0,105.0
2023-03-01,2023-03-02,300.260009765625,300.260009765625,300.260009765625,0.0,65536,0,105.0
2023-03-01,2023-03-02,301.5799865722656,301.5799865722656,301.5799865722656,0.0,65536,0,105.0
2023-03-01,2023-03-02,301.0799865722656,301.0799865722656,301.0799865722656,0.0,65536,0,105.0
2023-03-01,2023-03-02,300.3800048828125,300.3800048828125,300.3800048828125,0.0,65536,0,105.0
2023-03-01,2023-03-02,299.8999938964844,299.8999938964844,299.8999938964844,0.0,65536,0,105.0
2023-03-01,2023-03-02,301.7799987792969,301.7799987792969,301.7799987792969,0.0,65536,0,105.0
2023-03-01,2023-03-02,301.30999755859375,301.30999755859375,301.30999755859375,0.0,65536,0,105.0
2023-03-01,2023-03-02,303.92999267578125,303.92999267578125,303.92999267578125,0.0,65536,0,105.0
2023-03-01,2023-03-02,303.6400146484375,303.6400146484375,303.6400146484375,0.0,65536,0,105.0
2023-03-01,2023-03-02,301.6499938964844,301.6499938964844,301.6499938964844,0.0,65536,0,105.0
2023-03-01,2023-03-02,303.05999755859375,303.05999755859375,303.05999755859375,0.0,65536,0,105.0
2023-03-01,2023-03-02,303.2799987792969,303.2799987792969,303.2799987792969,0.0,65536,0,105.0
2023-03-01,2023-03-02,303.8399963378906,303.8399963378906,303.8399963378906,0.0,65536,0,105.0
2023-03-01,2023-03-02,301.9200134277344,301.9200134277344,301.9200134277344,0.0,65536,0,105.0
2023-03-01,2023-03-02,300.55999755859375,300.55999755859375,300.55999755859375,0.0,65536,0,105.0
2023-03-01,2023-03-02,303.19000244140625,303.19000244140625,303.19000244140625,0.0,65536,0,105.0
2023-03-01,2023-03-02,301.0799865722656,301.6600036621094,301.44929432869213,0.2789562531704821,65536,0,105.0
2023-03-01,2023-03-02,301.79998779296875,301.79998779296875,301.79998779296875,0.0,65536,0,105.0
2023-03-01,2023-03-02,300.2799987792969,300.2799987792969,300.2799987792969,0.0,65536,0,105.0
2023-03-01,2023-03-02,301.42999267578125,301.42999267578125,301.42999267578125,0.0,65536,0,105.0
2023-03-01,2023-03-02,305.489990234375,305.489990234375,305.489990234375,0.0,65536,0,105.0
2023-03-01,2023-03-02,302.42999267578125,302.42999267578125,302.42999267578125,0.0,65536,0,105.0
2023-03-01,2023-03-02,304.1600036621094,304.1600036621094,304.1600036621094,0.0,65536,0,105.0
2023-03-01,2023-03-02,302.4700012207031,302.4700012207031,302.4700012207031,0.0,65536,0,105.0
2023-03-01,2023-03-02,302.1400146484375,302.1400146484375,302.1400146484375,0.0,65536,0,105.0
2023-03-01,2023-03-02,303.9800109863281,303.9800109863281,303.9800109863281,0.0,65536,0,105.0
2023-03-01,2023-03-02,302.9599914550781,302.9599914550781,302.9599914550781,0.0,65536,0,105.0
2023-03-01,2023-03-02,301.6499938964844,301.6499938964844,301.6499938964844,0.0,65536,0,105.0
2023-03-01,2023-03-02,300.5,300.5,300.5,0.0,65536,0,105.0
2023-03-01,2023-03-02,301.92999267578125,301.92999267578125,301.92999267578125,0.0,65536,0,105.0
2023-03-01,2023-03-02,300.5,300.5,300.5,0.0,65536,0,105.0
2023-03-01,2023-03-02,303.94000244140625,303.94000244140625,303.94000244140625,0.0,65536,0,105.0
2023-03-01,2023-03-02,301.0799865722656,301.0799865722656,301.0799865722656,0.0,65536,0,105.0
2023-03-01,2023-03-02,305.2799987792969,305.2799987792969,305.2799987792969,0.0,65536,0,105.0
2023-03-01,2023-03-02,304.4100036621094,304.4100036621094,304.4100036621094,0.0,65536,0,105.0
2023-03-01,2023-03-02,305.3800048828125,305.3800048828125,305.3800048828125,0.0,65536,0,105.0
2023-03-01,2023-03-02,301.6000061035156,301.6000061035156,301.6000061035156,0.0,65536,0,105.0
2023-03-01,2023-03-02,300.7699890136719,300.7699890136719,300.7699890136719,0.0,65536,0,105.0
2023-03-01,2023-03-02,302.92999267578125,302.92999267578125,302.92999267578125,0.0,65536,0,105.0
2023-03-01,2023-03-02,302.1600036621094,302.1600036621094,302.1600036621094,0.0,65536,0,105.0
2023-03-01,2023-03-02,298.82000732421875,298.82000732421875,298.82000732421875,0.0,65536,0,105.0
2023-03-01,2023-03-02,301.3699951171875,301.3699951171875,301.3699951171875,0.0,65536,0,105.0
2023-03-01,2023-03-02,300.2699890136719,300.2699890136719,300.2699890136719,0.0,65536,0,105.0
2023-03-01,2023-03-02,301.3599853515625,301.3599853515625,301.3599853515625,0.0,65536,0,105.0
2023-03-01,2023-03-02,303.55999755859375,303.55999755859375,303.55999755859375,0.0,65536,0,105.0
2023-03-01,2023-03-02,301.32000732421875,301.32000732421875,301.32000732421875,0.0,65536,0,105.0
2023-03-01,2023-03-02,302.760009765625,302.760009765625,302.760009765625,0.0,65536,0,105.0
2023-03-01,2023-03-02,302.82000732421875,302.82000732421875,302.82000732421875,0.0,65536,0,105.0
2023-03-01,2023-03-02,301.25,301.25,301.25,0.0,65536,0,105.0
2023-03-01,2023-03-02,304.2699890136719,304.2699890136719,304.2699890136719,0.0,65536,0,105.0
2023-03-01,2023-03-02,298.8599853515625,298.8599853515625,298.8599853515625,0.0,65536,0,105.0
2023-03-01,2023-03-02,302.8399963378906,302.8399963378906,302.8399963378906,0.0,65536,0,105.0
2023-03-01,2023-03-02,301.30999755859375,301.30999755859375,301.30999755859375,0.0,65536,0,105.0
2023-03-01,2023-03-02,300.2699890136719,300.2699890136719,300.2699890136719,0.0,65536,0,105.0
2023-03-01,2023-03-02,303.9800109863281,303.9800109863281,303.9800109863281,0.0,65536,0,105.0
2023-03-01,2023-03-02,302.3599853515625,302.3599853515625,302.3599853515625,0.0,65536,0,105.0
2023-03-01,2023-03-02,303.510009765625,303.510009765625,303.510009765625,0.0,65536,0,105.0
2023-03-01,2023-03-02,300.67999267578125,300.67999267578125,300.67999267578125,0.0,65536,0,105.0
2023-03-01,2023-03-02,302.2699890136719,302.2699890136719,302.2699890136719,0.0,65536,0,105.0
2023-03-01,2023-03-02,304.42999267578125,304.42999267578125,304.42999267578125,0.0,65536,0,105.0
2023-03-01,2023-03-02,305.6000061035156,305.6000061035156,305.6000061035156,0.0,65536,0,105.0
2023-03-01,2023-03-02,300.6600036621094,300.6600036621094,300.6600036621094,0.0,65536,0,105.0
2023-03-01,2023-03-02,302.9100036621094,302.9100036621094,302.9100036621094,0.0,65536,0,105.0
2023-03-01,2023-03-02,303.739990234375,303.739990234375,303.739990234375,0.0,65536,0,105.0
2023-03-01,2023-03-02,300.6000061035156,300.6000061035156,300.6000061035156,0.0,65536,0,105.0
2023-03-01,2023-03-02,301.010009765625,301.010009765625,301.010009765625,0.0,65536,0,105.0
2023-03-01,2023-03-02,303.5799865722656,303.5799865722656,303.5799865722656,0.0,65536,0,105.0
2023-03-01,2023-03-02,300.8999938964844,300.8999938964844,300.8999938964844,0.0,65536,0,105.0
2023-03-01,2023-03-02,300.30999755859375,300.30999755859375,300.30999755859375,0.0,65536,0,105.0
2023-03-01,2023-03-02,299.25,299.25,299.25,0.0,65536,0,105.0
2023-03-01,2023-03-02,302.6199951171875,302.6199951171875,302.6199951171875,0.0,65536,0,105.0
2023-03-01,2023-03-02,300.3699951171875,300.3699951171875,300.3699951171875,0.0,65536,0,105.0
2023-03-01,2023-03-02,300.05999755859375,300.05999755859375,300.05999755859375,0.0,65536,0,105.0
2023-03-01,2023-03-02,304.2900085449219,304.2900085449219,304.2900085449219,0.0,65536,0,105.0
2023-03-01,2023-03-02,304.2099914550781,304.2099914550781,304.2099914550781,0.0,65536,0,105.0
2023-03-01,2023-03-02,303.3699951171875,303.3699951171875,303.3699951171875,0.0,65536,0,105.0
2023-03-01,2023-03-02,301.3999938964844,301.3999938964844,301.3999938964844,0.0,65536,0,105.0
2023-03-01,2023-03-02,302.2200012207031,302.2200012207031,302.2200012207031,0.0,65536,0,105.0
2023-03-01,2023-03-02,303.9100036621094,303.9100036621094,303.9100036621094,0.0,65536,0,105.0
2023-03-01,2023-03-02,297.5899963378906,297.5899963378906,297.5899963378906,0.0,65536,0,105.0
2023-03-01,2023-03-02,302.8900146484375,302.8900146484375,302.8900146484375,0.0,65536,0,105.0
2023-03-01,2023-03-02,302.7300109863281,302.7300109863281,302.7300109863281,0.0,65536,0,105.0
2023-03-01,2023-03-02,303.7200012207031,303.7200012207031,303.7200012207031,0.0,65536,0,105.0
2023-03-01,2023-03-02,303.7300109863281,303.7300109863281,303.7300109863281,0.0,65536,0,105.0
2023-03-01,2023-03-02,302.1199951171875,302.1199951171875,302.1199951171875,0.0,65536,0,106.0
2023-03-01,2023-03-02,301.8999938964844,301.8999938964844,301.8999938964844,0.0,65536,0,106.0
2023-03-01,2023-03-02,303.2200012207031,303.2200012207031,303.2200012207031,0.0,65536,0,106.0
2023-03-01,2023-03-02,301.1199951171875,301.1199951171875,301.1199951171875,0.0,65536,0,106.0
2023-03-01,2023-03-02,299.6199951171875,299.6199951171875,299.6199951171875,0.0,65536,0,106.0
2023-03-01,2023-03-02,304.0899963378906,304.0899963378906,304.0899963378906,0.0,65536,0,106.0
2023-03-01,2023-03-02,302.57000732421875,302.57000732421875,302.57000732421875,0.0,65536,0,106.0
2023-03-01,2023-03-02,298.4200134277344,298.4200134277344,298.4200134277344,0.0,65536,0,106.0
2023-03-01,2023-03-02,299.54998779296875,299.54998779296875,299.54998779296875,0.0,65536,0,106.0
2023-03-01,2023-03-02,297.5899963378906,297.5899963378906,297.5899963378906,0.0,65536,0,106.0
2023-03-01,2023-03-02,302.4700012207031,302.4700012207031,302.4700012207031,0.0,65536,0,106.0
2023-03-01,2023-03-02,299.3999938964844,299.3999938964844,299.3999938964844,0.0,65536,0,106.0
2023-03-01,2023-03-02,301.8599853515625,301.8599853515625,301.8599853515625,0.0,65536,0,106.0
2023-03-01,2023-03-02,301.17999267578125,301.17999267578125,301.17999267578125,0.0,65536,0,106.0
2023-03-01,2023-03-02,300.75,300.75,300.75,0.0,65536,0,106.0
2023-03-01,2023-03-02,299.20001220703125,299.20001220703125,299.20001220703125,0.0,65536,0,106.0
2023-03-01,2023-03-02,302.7900085449219,302.7900085449219,302.7900085449219,0.0,65536,0,106.0
2023-03-01,2023-03-02,302.07000732421875,302.07000732421875,302.07000732421875,0.0,65536,0,106.0
2023-03-01,2023-03-02,301.70001220703125,301.70001220703125,301.70001220703125,0.0,65536,0,106.0
2023-03-01,2023-03-02,300.20001220703125,300.20001220703125,300.20001220703125,0.0,65536,0,106.0
2023-03-01,2023-03-02,303.8399963378906,303.8399963378906,303.8399963378906,0.0,65536,0,106.0
2023-03-01,2023-03-02,300.3800048828125,300.3800048828125,300.3800048828125,0.0,65536,0,106.0
2023-03-01,2023-03-02,302.4100036621094,302.4100036621094,302.4100036621094,0.0,65536,0,106.0
2023-03-01,2023-03-02,299.7099914550781,299.7099914550781,299.7099914550781,0.0,65536,0,106.0
2023-03-01,2023-03-02,300.8800048828125,300.8800048828125,300.8800048828125,0.0,65536,0,106.0
2023-03-01,2023-03-02,300.2799987792969,301.2300109863281,300.95910906791863,0.42891989928187096,65536,0,106.0
2023-03-01,2023-03-02,302.239990234375,302.239990234375,302.239990234375,0.0,65536,0,106.0
2023-03-01,2023-03-02,305.1600036621094,305.1600036621094,305.1600036621094,0.0,65536,0,106.0
2023-03-01,2023-03-02,297.2900085449219,297.2900085449219,297.2900085449219,0.0,65536,0,106.0
2023-03-01,2023-03-02,299.3800048828125,299.3800048828125,299.3800048828125,0.0,65536,0,106.0
2023-03-01,2023-03-02,299.79998779296875,299.79998779296875,299.79998779296875,0.0,65536,0,106.0
2023-03-01,2023-03-02,302.4800109863281,302.4800109863281,302.4800109863281,0.0,65536,0,106.0
2023-03-01,2023-03-02,301.92999267578125,301.92999267578125,301.92999267578125,0.0,65536,0,106.0
2023-03-01,2023-03-02,300.9700012207031,300.9700012207031,300.9700012207031,0.0,65536,0,106.0
2023-03-01,2023-03-02,299.57000732421875,299.57000732421875,299.57000732421875,0.0,65536,0,106.0
2023-03-01,2023-03-02,298.75,298.75,298.75,0.0,65536,0,106.0
2023-03-01,2023-03-02,303.0799865722656,303.0799865722656,303.0799865722656,0.0,65536,0,106.0
2023-03-01,2023-03-02,302.32000732421875,302.32000732421875,302.32000732421875,0.0,65536,0,106.0
2023-03-01,2023-03-02,301.2799987792969,302.489990234375,302.1591331958762,0.5393216197334693,65536,0,106.0
2023-03-01,2023-03-02,301.1000061035156,301.1000061035156,301.1000061035156,0.0,65536,0,106.0
2023-03-01,2023-03-02,304.0799865722656,304.0799865722656,304.0799865722656,0.0,65536,0,106.0
2023-03-01,2023-03-02,297.19000244140625,297.19000244140625,297.19000244140625,0.0,65536,0,106.0
2023-03-01,2023-03-02,301.82000732421875,301.82000732421875,301.82000732421875,0.0,65536,0,106.0
2023-03-01,2023-03-02,297.739990234375,297.739990234375,297.739990234375,0.0,65536,0,106.0
2023-03-01,2023-03-02,298.1700134277344,298.1700134277344,298.1700134277344,0.0,65536,0,106.0
2023-03-01,2023-03-02,300.32000732421875,300.32000732421875,300.32000732421875,0.0,65536,0,106.0
2023-03-01,2023-03-02,299.3299865722656,299.3299865722656,299.3299865722656,0.0,65536,0,106.0
